Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2011-09-02,92.0,76.0,84.0,16.0,69.0,74.0,0.0,19.0,518.0,1826.0,0.0,0.0,0.0,29.18,29.89,4.9,22.0,7.4
2011-09-03,89.0,69.0,79.0,11.0,67.0,71.0,0.0,14.0,519.0,1824.0,0.0,0.0,0.02,29.16,29.87,2.5,29.0,6.2
2011-09-04,73.0,58.0,66.0,-2.0,54.0,60.0,0.0,1.0,520.0,1822.0,0.0,0.0,0.0,29.24,29.94,10.5,32.0,11.5
2011-09-05,65.0,52.0,59.0,-8.0,45.0,52.0,6.0,0.0,521.0,1821.0,0.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
2011-09-06,66.0,51.0,59.0,-8.0,46.0,52.0,6.0,0.0,522.0,1819.0,0.0,0.0,0.0,29.44,30.16,9.5,3.0,10.1
2011-09-07,70.0,52.0,61.0,-6.0,47.0,54.0,4.0,0.0,523.0,1817.0,0.0,0.0,0.0,29.42,30.16,10.2,1.0,10.8
2011-09-08,75.0,57.0,66.0,0.0,53.0,59.0,0.0,1.0,524.0,1815.0,0.0,0.0,0.0,29.34,0.0,13.0,2.0,13.4
2011-09-09,72.0,60.0,66.0,0.0,60.0,62.0,0.0,1.0,525.0,1814.0,0.0,0.0,0.02,29.23,29.96,8.2,4.0,8.3
2011-09-10,78.0,56.0,67.0,1.0,59.0,62.0,0.0,2.0,526.0,1812.0,0.0,0.0,0.0,29.29,30.0,0.9,14.0,3.1
2011-09-11,83.0,57.0,70.0,5.0,59.0,63.0,0.0,5.0,527.0,1810.0,0.0,0.0,0.0,29.27,29.99,5.1,27.0,5.5
2011-09-12,86.0,64.0,75.0,10.0,59.0,65.0,0.0,10.0,528.0,1809.0,0.0,0.0,0.0,29.18,29.91,10.5,23.0,10.9
2011-09-13,73.0,56.0,65.0,0.0,54.0,59.0,0.0,0.0,529.0,1807.0,0.0,0.0,0.0,29.2,29.9,4.9,31.0,8.7
2011-09-14,58.0,47.0,53.0,-11.0,43.0,49.0,12.0,0.0,530.0,1805.0,0.0,0.0,0.08,29.39,30.09,6.3,34.0,7.3
2011-09-15,59.0,42.0,51.0,-13.0,35.0,44.0,14.0,0.0,531.0,1803.0,0.0,0.0,0.0,29.61,30.33,7.4,1.0,8.5
2011-09-16,58.0,46.0,52.0,-12.0,40.0,47.0,13.0,0.0,532.0,1760.0,0.0,0.0,0.0,29.59,30.33,1.4,8.0,3.3
2011-09-17,68.0,50.0,59.0,-5.0,45.0,52.0,6.0,0.0,533.0,1758.0,0.0,0.0,0.0,29.53,30.27,7.7,11.0,8.9
2011-09-18,65.0,55.0,60.0,-4.0,55.0,57.0,5.0,0.0,535.0,1756.0,0.0,0.0,0.43,29.34,30.11,8.9,15.0,9.5
2011-09-19,69.0,54.0,62.0,-1.0,58.0,60.0,3.0,0.0,536.0,1755.0,0.0,0.0,0.24,29.24,29.96,4.1,29.0,5.8
2011-09-20,74.0,49.0,62.0,0.0,54.0,58.0,3.0,0.0,537.0,1753.0,0.0,0.0,0.0,29.26,0.0,7.3,18.0,7.3
2011-09-21,71.0,56.0,64.0,2.0,49.0,56.0,1.0,0.0,538.0,1751.0,0.0,0.0,0.0,29.23,29.95,10.2,25.0,11.0
2011-09-22,64.0,51.0,58.0,-4.0,47.0,52.0,7.0,0.0,539.0,1749.0,0.0,0.0,0.0,29.36,30.08,4.6,27.0,6.9
2011-09-23,62.0,48.0,55.0,-6.0,44.0,49.0,10.0,0.0,540.0,1748.0,0.0,0.0,0.0,29.33,30.06,5.9,36.0,7.0
2011-09-24,62.0,51.0,57.0,-4.0,49.0,51.0,8.0,0.0,541.0,1746.0,0.0,0.0,0.14,29.26,29.99,3.6,3.0,4.6
2011-09-25,64.0,51.0,58.0,-3.0,53.0,55.0,7.0,0.0,542.0,1744.0,0.0,0.0,0.08,29.13,29.87,4.1,14.0,5.5
2011-09-26,60.0,53.0,57.0,-3.0,51.0,53.0,8.0,0.0,543.0,1742.0,0.0,0.0,1.21,28.92,29.65,8.8,18.0,15.4
2011-09-27,63.0,54.0,59.0,-1.0,53.0,55.0,6.0,0.0,544.0,1741.0,0.0,0.0,0.31,29.0,29.71,4.3,6.0,8.3
2011-09-28,63.0,53.0,58.0,-1.0,54.0,55.0,7.0,0.0,545.0,1739.0,0.0,0.0,0.77,29.07,29.78,6.5,32.0,7.0
2011-09-29,66.0,49.0,58.0,-1.0,51.0,53.0,7.0,0.0,546.0,1737.0,0.0,0.0,0.06,28.98,29.7,11.7,28.0,13.5
2011-09-30,57.0,45.0,51.0,-8.0,41.0,47.0,14.0,0.0,547.0,1735.0,0.0,0.0,0.09,29.32,30.01,14.6,34.0,15.0
2011-10-01,56.0,42.0,49.0,-9.0,40.0,45.0,16.0,0.0,548.0,1734.0,0.0,0.0,0.0,29.53,30.26,9.6,36.0,10.3
2011-10-02,66.0,41.0,54.0,-4.0,38.0,46.0,11.0,0.0,549.0,1732.0,0.0,0.0,0.0,29.47,30.22,4.7,32.0,5.4
2011-10-03,69.0,44.0,57.0,0.0,45.0,50.0,8.0,0.0,550.0,1730.0,0.0,0.0,0.0,29.48,30.21,3.4,3.0,5.0
2011-10-04,76.0,43.0,60.0,3.0,47.0,52.0,5.0,0.0,552.0,1729.0,0.0,0.0,0.0,29.52,30.25,1.1,16.0,2.3
2011-10-05,80.0,49.0,65.0,8.0,48.0,55.0,0.0,0.0,553.0,1727.0,0.0,0.0,0.0,29.49,30.22,1.9,18.0,3.2
2011-10-06,81.0,50.0,66.0,10.0,51.0,58.0,0.0,1.0,554.0,1725.0,0.0,0.0,0.0,29.5,30.23,3.8,15.0,4.6
2011-10-07,84.0,54.0,69.0,13.0,53.0,59.0,0.0,4.0,555.0,1724.0,0.0,0.0,0.0,29.52,30.25,7.5,18.0,7.7
2011-10-08,82.0,54.0,68.0,12.0,54.0,60.0,0.0,3.0,556.0,1722.0,0.0,0.0,0.0,29.56,30.27,7.2,19.0,7.6
2011-10-09,80.0,52.0,66.0,11.0,51.0,58.0,0.0,1.0,557.0,1720.0,0.0,0.0,0.0,29.55,30.29,2.8,9.0,3.8
2011-10-10,76.0,54.0,65.0,10.0,51.0,57.0,0.0,0.0,558.0,1719.0,0.0,0.0,0.0,29.39,30.13,5.2,16.0,6.0
2011-10-11,79.0,57.0,68.0,14.0,54.0,60.0,0.0,3.0,559.0,1717.0,0.0,0.0,0.0,29.23,29.97,4.1,15.0,4.9
2011-10-12,78.0,55.0,67.0,13.0,52.0,58.0,0.0,2.0,600.0,1715.0,0.0,0.0,0.0,29.03,29.77,7.0,14.0,8.1
2011-10-13,66.0,52.0,59.0,6.0,55.0,58.0,6.0,0.0,602.0,1714.0,0.0,0.0,0.28,28.81,29.54,4.3,26.0,7.0
2011-10-14,62.0,48.0,55.0,2.0,41.0,48.0,10.0,0.0,603.0,1712.0,0.0,0.0,0.0,28.9,29.6,15.4,28.0,15.6
2011-10-15,62.0,47.0,55.0,2.0,36.0,46.0,10.0,0.0,604.0,1711.0,0.0,0.0,0.0,29.1,29.8,14.8,27.0,15.3
2011-10-16,62.0,48.0,55.0,3.0,39.0,46.0,10.0,0.0,605.0,1709.0,0.0,0.0,0.17,29.08,29.81,7.4,28.0,8.5
2011-10-17,59.0,41.0,50.0,-2.0,33.0,42.0,15.0,0.0,606.0,1707.0,0.0,0.0,0.0,29.11,29.85,10.2,26.0,10.4
2011-10-18,54.0,41.0,48.0,-3.0,37.0,43.0,17.0,0.0,607.0,1706.0,0.0,0.0,0.06,29.09,29.83,6.4,1.0,8.5
2011-10-19,49.0,44.0,47.0,-4.0,40.0,44.0,18.0,0.0,608.0,1704.0,0.0,0.0,0.85,28.93,29.69,17.1,36.0,18.0
2011-10-20,47.0,43.0,45.0,-5.0,37.0,42.0,20.0,0.0,610.0,1703.0,0.0,0.0,0.08,29.0,29.69,15.8,32.0,16.1
2011-10-21,55.0,38.0,47.0,-3.0,34.0,41.0,18.0,0.0,611.0,1701.0,0.0,0.0,0.0,29.32,30.03,4.6,29.0,5.4
2011-10-22,66.0,34.0,50.0,0.0,37.0,44.0,15.0,0.0,612.0,1660.0,0.0,0.0,0.0,29.28,30.02,3.2,23.0,3.7
2011-10-23,68.0,38.0,53.0,4.0,41.0,48.0,12.0,0.0,613.0,1658.0,0.0,0.0,0.2,29.19,29.93,6.1,22.0,6.9
2011-10-24,63.0,45.0,54.0,5.0,39.0,46.0,11.0,0.0,614.0,1657.0,0.0,0.0,0.0,29.34,30.05,5.7,28.0,7.3
2011-10-25,74.0,45.0,60.0,12.0,46.0,53.0,5.0,0.0,616.0,1656.0,0.0,0.0,0.02,29.11,29.86,7.6,19.0,11.9
2011-10-26,53.0,47.0,50.0,2.0,42.0,46.0,15.0,0.0,617.0,1654.0,0.0,0.0,0.0,29.19,29.91,12.4,36.0,12.6
2011-10-27,53.0,39.0,46.0,-2.0,37.0,42.0,19.0,0.0,618.0,1653.0,0.0,0.0,0.12,29.34,30.04,3.6,35.0,5.8
2011-10-28,55.0,35.0,45.0,-2.0,33.0,40.0,20.0,0.0,619.0,1651.0,0.0,0.0,0.03,29.36,30.1,4.9,22.0,5.6
2011-10-29,55.0,34.0,45.0,-2.0,30.0,38.0,20.0,0.0,620.0,1650.0,0.0,0.0,0.0,29.34,30.07,4.6,28.0,5.2
2011-10-30,57.0,33.0,45.0,-1.0,36.0,41.0,20.0,0.0,622.0,1649.0,0.0,0.0,0.17,29.27,30.02,10.6,19.0,11.1
2011-10-31,53.0,36.0,45.0,-1.0,36.0,40.0,20.0,0.0,623.0,1647.0,0.0,0.0,0.0,29.34,30.06,3.9,25.0,4.8
2012-05-01,65.0,49.0,57.0,4.0,52.0,55.0,8.0,0.0,448.0,1849.0,0.0,0.0,0.09,29.18,29.92,6.2,12.0,7.7
2012-05-02,80.0,58.0,69.0,15.0,60.0,64.0,0.0,4.0,447.0,1850.0,0.0,0.0,0.0,29.12,29.84,8.1,21.0,10.1
2012-05-03,86.0,66.0,76.0,22.0,65.0,69.0,0.0,11.0,446.0,1851.0,0.0,0.0,1.34,29.16,29.86,10.8,21.0,12.0
2012-05-04,73.0,55.0,64.0,10.0,55.0,58.0,1.0,0.0,444.0,1852.0,0.0,0.0,0.28,29.23,29.94,5.2,5.0,9.2
2012-05-05,60.0,52.0,56.0,1.0,52.0,54.0,9.0,0.0,443.0,1853.0,0.0,0.0,0.0,29.29,30.01,8.0,4.0,8.3
2012-05-06,70.0,51.0,61.0,6.0,53.0,56.0,4.0,0.0,442.0,1855.0,0.0,0.0,0.8,29.22,29.94,5.0,6.0,8.5
2012-05-07,64.0,52.0,58.0,3.0,55.0,57.0,7.0,0.0,441.0,1856.0,0.0,0.0,0.47,29.15,29.87,2.3,34.0,5.4
2012-05-08,70.0,52.0,61.0,5.0,45.0,53.0,4.0,0.0,439.0,1857.0,0.0,0.0,0.0,29.13,29.86,8.3,28.0,8.9
2012-05-09,60.0,47.0,54.0,-2.0,43.0,49.0,11.0,0.0,438.0,1858.0,0.0,0.0,0.06,29.2,29.92,4.2,1.0,7.6
2012-05-10,67.0,46.0,57.0,1.0,34.0,46.0,8.0,0.0,437.0,1859.0,0.0,0.0,0.0,29.29,30.0,3.2,5.0,7.5
2012-05-11,78.0,43.0,61.0,4.0,40.0,52.0,4.0,0.0,436.0,1860.0,0.0,0.0,0.0,29.36,30.08,9.3,20.0,9.5
2012-05-12,69.0,53.0,61.0,4.0,42.0,51.0,4.0,0.0,435.0,1901.0,0.0,0.0,0.03,29.51,30.22,5.7,3.0,9.3
2012-05-13,72.0,50.0,61.0,3.0,31.0,48.0,4.0,0.0,434.0,1902.0,0.0,0.0,0.0,29.45,30.18,7.4,4.0,7.8
2012-05-14,82.0,43.0,63.0,5.0,36.0,51.0,2.0,0.0,433.0,1903.0,0.0,0.0,0.0,29.31,30.05,2.5,19.0,5.2
2012-05-15,86.0,57.0,72.0,14.0,45.0,57.0,0.0,7.0,432.0,1904.0,0.0,0.0,0.05,29.18,29.9,6.9,25.0,12.6
2012-05-16,65.0,50.0,58.0,-1.0,33.0,46.0,7.0,0.0,431.0,1905.0,0.0,0.0,0.0,29.38,30.09,9.6,5.0,10.5
2012-05-17,74.0,45.0,60.0,1.0,39.0,50.0,5.0,0.0,430.0,1906.0,0.0,0.0,0.0,29.38,30.1,5.3,11.0,5.8
2012-05-18,85.0,53.0,69.0,9.0,41.0,54.0,0.0,4.0,429.0,1907.0,0.0,0.0,0.0,29.29,30.02,8.7,16.0,9.2
2012-05-19,92.0,59.0,76.0,16.0,53.0,62.0,0.0,11.0,428.0,1908.0,0.0,0.0,0.0,29.29,30.0,8.2,17.0,9.1
2012-05-20,93.0,65.0,79.0,18.0,57.0,65.0,0.0,14.0,427.0,1909.0,0.0,0.0,0.14,29.28,29.98,8.2,22.0,11.6
2012-05-21,67.0,54.0,61.0,0.0,44.0,52.0,4.0,0.0,426.0,1910.0,0.0,0.0,0.0,29.39,30.11,11.6,1.0,12.6
2012-05-22,71.0,50.0,61.0,0.0,41.0,51.0,4.0,0.0,425.0,1911.0,0.0,0.0,0.0,29.28,30.02,6.1,5.0,7.2
2012-05-23,82.0,47.0,65.0,4.0,42.0,54.0,0.0,0.0,425.0,1912.0,0.0,0.0,0.0,29.1,29.84,6.6,16.0,6.9
2012-05-24,90.0,64.0,77.0,15.0,53.0,63.0,0.0,12.0,424.0,1913.0,0.0,0.0,0.0,28.97,29.69,17.5,18.0,17.7
2012-05-25,83.0,65.0,74.0,12.0,49.0,59.0,0.0,9.0,423.0,1914.0,0.0,0.0,0.0,29.31,29.98,3.4,3.0,10.0
2012-05-26,86.0,60.0,73.0,11.0,54.0,61.0,0.0,8.0,422.0,1915.0,0.0,0.0,0.0,29.37,30.07,9.6,7.0,11.2
2012-05-27,97.0,70.0,84.0,22.0,59.0,68.0,0.0,19.0,422.0,1916.0,0.0,0.0,0.0,29.16,29.9,8.7,18.0,10.1
2012-05-28,95.0,77.0,86.0,23.0,60.0,69.0,0.0,21.0,421.0,1916.0,0.0,0.0,0.0,29.03,29.75,13.4,22.0,14.0
2012-05-29,85.0,61.0,73.0,9.0,46.0,59.0,0.0,8.0,421.0,1917.0,0.0,0.0,0.0,29.1,29.81,11.1,28.0,12.2
2012-05-30,70.0,53.0,62.0,-2.0,46.0,53.0,3.0,0.0,420.0,1918.0,0.0,0.0,0.0,29.22,29.91,5.4,36.0,9.6
2012-05-31,54.0,47.0,51.0,-13.0,45.0,48.0,14.0,0.0,420.0,1919.0,0.0,0.0,1.12,29.2,29.95,10.3,4.0,11.0
2012-06-01,65.0,49.0,57.0,-7.0,43.0,49.0,8.0,0.0,419.0,1920.0,0.0,0.0,0.01,29.07,29.8,7.3,36.0,9.9
2012-06-02,76.0,49.0,63.0,-1.0,46.0,55.0,2.0,0.0,419.0,1920.0,0.0,0.0,0.0,29.03,29.75,10.6,26.0,10.8
2012-06-03,81.0,57.0,69.0,5.0,48.0,58.0,0.0,4.0,418.0,1921.0,0.0,0.0,0.0,29.1,29.81,9.5,28.0,9.7
2012-06-04,75.0,59.0,67.0,3.0,47.0,56.0,0.0,2.0,418.0,1922.0,0.0,0.0,0.0,29.18,29.89,7.5,4.0,8.2
2012-06-05,70.0,57.0,64.0,-1.0,49.0,56.0,1.0,0.0,417.0,1923.0,0.0,0.0,0.0,29.29,30.0,8.9,4.0,9.2
2012-06-06,76.0,52.0,64.0,-2.0,46.0,55.0,1.0,0.0,417.0,1923.0,0.0,0.0,0.0,29.36,30.07,6.2,4.0,6.5
2012-06-07,82.0,54.0,68.0,2.0,44.0,56.0,0.0,3.0,417.0,1924.0,0.0,0.0,0.0,29.38,30.09,2.2,10.0,4.5
2012-06-08,88.0,54.0,71.0,5.0,49.0,60.0,0.0,6.0,417.0,1925.0,0.0,0.0,0.0,29.26,29.99,7.2,25.0,7.7
2012-06-09,90.0,65.0,78.0,12.0,50.0,62.0,0.0,13.0,416.0,1925.0,0.0,0.0,0.0,29.18,29.9,9.3,22.0,10.1
2012-06-10,93.0,67.0,80.0,13.0,56.0,66.0,0.0,15.0,416.0,1926.0,0.0,0.0,0.0,29.2,29.9,11.9,19.0,12.3
2012-06-11,90.0,70.0,80.0,13.0,62.0,68.0,0.0,15.0,416.0,1926.0,0.0,0.0,0.0,29.12,29.82,8.9,23.0,11.1
2012-06-12,78.0,59.0,69.0,1.0,46.0,57.0,0.0,4.0,416.0,1927.0,0.0,0.0,0.0,29.34,30.03,7.0,33.0,10.5
2012-06-13,72.0,54.0,63.0,-5.0,45.0,55.0,2.0,0.0,416.0,1927.0,0.0,0.0,0.0,29.43,30.15,7.2,8.0,7.5
2012-06-14,87.0,56.0,72.0,4.0,48.0,59.0,0.0,7.0,416.0,1928.0,0.0,0.0,0.0,29.34,30.08,7.9,13.0,9.0
2012-06-15,94.0,59.0,77.0,9.0,49.0,62.0,0.0,12.0,416.0,1928.0,0.0,0.0,0.0,29.33,30.04,8.2,16.0,9.7
2012-06-16,94.0,69.0,82.0,13.0,60.0,68.0,0.0,17.0,416.0,1929.0,0.0,0.0,0.31,29.23,29.95,10.0,20.0,11.3
2012-06-17,87.0,69.0,78.0,9.0,59.0,66.0,0.0,13.0,416.0,1929.0,0.0,0.0,0.11,29.13,29.85,5.7,23.0,7.1
2012-06-18,94.0,69.0,82.0,12.0,65.0,71.0,0.0,17.0,416.0,1929.0,0.0,0.0,0.0,29.03,29.73,16.8,21.0,17.2
2012-06-19,95.0,78.0,87.0,17.0,65.0,72.0,0.0,22.0,416.0,1930.0,0.0,0.0,0.0,29.21,29.89,14.9,21.0,15.5
2012-06-20,95.0,77.0,86.0,16.0,62.0,71.0,0.0,21.0,416.0,1930.0,0.0,0.0,0.0,29.22,29.93,15.2,21.0,15.4
2012-06-21,85.0,70.0,78.0,8.0,59.0,66.0,0.0,13.0,416.0,1930.0,0.0,0.0,0.01,29.21,29.91,7.5,27.0,9.8
2012-06-22,87.0,64.0,76.0,6.0,52.0,62.0,0.0,11.0,417.0,1931.0,0.0,0.0,0.0,29.26,29.97,2.6,34.0,6.6
2012-06-23,87.0,62.0,75.0,5.0,55.0,64.0,0.0,10.0,417.0,1931.0,0.0,0.0,0.0,29.28,30.0,3.2,8.0,5.7
2012-06-24,94.0,65.0,80.0,9.0,57.0,65.0,0.0,15.0,417.0,1931.0,0.0,0.0,0.0,29.25,29.96,3.1,4.0,7.0
2012-06-25,76.0,60.0,68.0,-3.0,49.0,58.0,0.0,3.0,417.0,1931.0,0.0,0.0,0.0,29.35,30.06,13.6,4.0,14.0
2012-06-26,83.0,56.0,70.0,-1.0,50.0,59.0,0.0,5.0,418.0,1931.0,0.0,0.0,0.0,29.27,30.0,3.5,9.0,4.9
2012-06-27,92.0,57.0,75.0,4.0,51.0,63.0,0.0,10.0,418.0,1931.0,0.0,0.0,0.0,29.13,29.87,12.1,20.0,12.4
2012-06-28,100.0,76.0,88.0,17.0,69.0,74.0,0.0,23.0,419.0,1931.0,0.0,0.0,0.04,29.08,29.78,6.4,26.0,8.4
2012-06-29,88.0,69.0,79.0,8.0,61.0,67.0,0.0,14.0,419.0,1931.0,0.0,0.0,0.42,29.16,29.84,2.4,4.0,6.9
2012-06-30,92.0,69.0,81.0,9.0,67.0,72.0,0.0,16.0,419.0,1931.0,0.0,0.0,0.0,29.11,29.82,6.0,24.0,6.6
2012-07-01,91.0,68.0,80.0,8.0,67.0,71.0,0.0,15.0,420.0,1931.0,0.0,0.0,0.0,29.23,29.92,3.1,23.0,5.4
2012-07-02,98.0,71.0,85.0,13.0,69.0,74.0,0.0,20.0,420.0,1931.0,0.0,0.0,0.0,29.21,29.93,4.4,23.0,5.2
2012-07-03,96.0,77.0,87.0,15.0,67.0,74.0,0.0,22.0,421.0,1931.0,0.0,0.0,0.0,29.13,29.85,9.4,25.0,9.9
2012-07-04,102.0,79.0,91.0,19.0,68.0,75.0,0.0,26.0,422.0,1930.0,0.0,0.0,0.0,29.15,29.85,9.4,25.0,9.6
2012-07-05,103.0,79.0,91.0,19.0,69.0,75.0,0.0,26.0,422.0,1930.0,0.0,0.0,0.28,29.2,29.89,5.5,24.0,7.5
2012-07-06,103.0,82.0,93.0,21.0,71.0,77.0,0.0,28.0,423.0,1930.0,0.0,0.0,0.0,29.21,29.92,6.5,27.0,7.3
2012-07-07,98.0,73.0,86.0,14.0,67.0,72.0,0.0,21.0,423.0,1930.0,0.0,0.0,0.0,29.26,29.96,7.9,2.0,11.9
2012-07-08,85.0,68.0,77.0,4.0,56.0,65.0,0.0,12.0,424.0,1929.0,0.0,0.0,0.0,29.34,30.04,11.3,3.0,11.5
2012-07-09,91.0,66.0,79.0,6.0,57.0,65.0,0.0,14.0,425.0,1929.0,0.0,0.0,0.0,29.33,30.03,4.7,5.0,6.8
2012-07-10,83.0,67.0,75.0,2.0,55.0,64.0,0.0,10.0,425.0,1929.0,0.0,0.0,0.0,29.39,30.1,9.9,4.0,10.1
2012-07-11,87.0,64.0,76.0,3.0,57.0,65.0,0.0,11.0,426.0,1928.0,0.0,0.0,0.0,29.39,30.1,5.8,9.0,8.1
2012-07-12,91.0,66.0,79.0,6.0,54.0,65.0,0.0,14.0,427.0,1928.0,0.0,0.0,0.0,29.35,30.06,6.4,11.0,8.0
2012-07-13,93.0,70.0,82.0,9.0,63.0,69.0,0.0,17.0,428.0,1927.0,0.0,0.0,0.28,29.31,30.03,3.4,15.0,6.2
2012-07-14,90.0,70.0,80.0,7.0,65.0,70.0,0.0,15.0,428.0,1927.0,0.0,0.0,0.0,29.3,30.02,2.0,25.0,6.4
2012-07-15,95.0,71.0,83.0,9.0,66.0,71.0,0.0,18.0,429.0,1926.0,0.0,0.0,0.0,29.29,30.01,2.2,27.0,7.4
2012-07-16,97.0,72.0,85.0,11.0,66.0,72.0,0.0,20.0,430.0,1925.0,0.0,0.0,0.0,29.19,29.91,7.1,24.0,7.6
2012-07-17,99.0,79.0,89.0,15.0,67.0,74.0,0.0,24.0,431.0,1925.0,0.0,0.0,0.0,29.13,29.83,8.6,26.0,9.8
2012-07-18,94.0,72.0,83.0,9.0,71.0,74.0,0.0,18.0,432.0,1924.0,0.0,0.0,0.85,29.18,29.89,6.0,6.0,8.3
2012-07-19,83.0,71.0,77.0,3.0,70.0,72.0,0.0,12.0,433.0,1923.0,0.0,0.0,0.8,29.2,29.9,5.2,4.0,10.9
2012-07-20,81.0,68.0,75.0,1.0,59.0,65.0,0.0,10.0,433.0,1923.0,0.0,0.0,0.0,29.34,30.04,9.5,4.0,10.1
2012-07-21,87.0,65.0,76.0,2.0,63.0,69.0,0.0,11.0,434.0,1922.0,0.0,0.0,0.0,29.34,30.05,4.3,24.0,4.9
2012-07-22,89.0,68.0,79.0,5.0,66.0,70.0,0.0,14.0,435.0,1921.0,0.0,0.0,0.0,29.31,30.04,5.9,21.0,6.4
2012-07-23,97.0,81.0,89.0,15.0,68.0,74.0,0.0,24.0,436.0,1920.0,0.0,0.0,0.0,29.2,29.91,9.8,24.0,10.5
2012-07-24,84.0,69.0,77.0,3.0,65.0,70.0,0.0,12.0,437.0,1919.0,0.0,0.0,0.54,29.24,29.94,6.6,5.0,7.8
2012-07-25,99.0,70.0,85.0,11.0,67.0,73.0,0.0,20.0,438.0,1918.0,0.0,0.0,0.01,28.99,29.73,9.3,20.0,12.2
2012-07-26,89.0,69.0,79.0,5.0,69.0,72.0,0.0,14.0,439.0,1918.0,0.0,0.0,0.71,29.0,29.7,6.4,25.0,9.1
2012-07-27,86.0,66.0,76.0,2.0,64.0,68.0,0.0,11.0,440.0,1917.0,0.0,0.0,0.03,29.17,29.84,5.4,34.0,8.6
2012-07-28,82.0,67.0,75.0,1.0,60.0,66.0,0.0,10.0,441.0,1916.0,0.0,0.0,0.0,29.38,30.07,6.2,6.0,7.9
2012-07-29,85.0,63.0,74.0,0.0,59.0,66.0,0.0,9.0,442.0,1915.0,0.0,0.0,0.0,29.31,30.03,4.4,15.0,5.5
2012-07-30,92.0,69.0,81.0,7.0,62.0,69.0,0.0,16.0,443.0,1914.0,0.0,0.0,0.0,29.19,29.91,5.7,21.0,7.0
2012-07-31,85.0,68.0,77.0,3.0,65.0,69.0,0.0,12.0,444.0,1913.0,0.0,0.0,0.16,29.21,29.91,4.2,6.0,7.0
2012-08-01,90.0,68.0,79.0,6.0,64.0,69.0,0.0,14.0,445.0,1911.0,0.0,0.0,0.0,29.19,29.91,1.7,19.0,3.6
2012-08-02,93.0,66.0,80.0,7.0,63.0,69.0,0.0,15.0,446.0,1910.0,0.0,0.0,0.0,29.13,29.85,1.5,11.0,6.5
2012-08-03,95.0,71.0,83.0,10.0,67.0,72.0,0.0,18.0,447.0,1909.0,0.0,0.0,0.0,29.16,29.86,4.9,7.0,6.3
2012-08-04,93.0,71.0,82.0,9.0,69.0,72.0,0.0,17.0,448.0,1908.0,0.0,0.0,0.37,29.15,29.85,3.8,20.0,6.0
2012-08-05,84.0,66.0,75.0,2.0,59.0,66.0,0.0,10.0,449.0,1907.0,0.0,0.0,0.0,29.35,30.04,7.0,31.0,9.1
2012-08-06,85.0,62.0,74.0,1.0,56.0,64.0,0.0,9.0,450.0,1906.0,0.0,0.0,0.0,29.35,30.07,3.2,24.0,4.3
2012-08-07,92.0,62.0,77.0,4.0,60.0,68.0,0.0,12.0,451.0,1904.0,0.0,0.0,0.0,29.21,29.94,7.0,25.0,8.3
2012-08-08,84.0,72.0,78.0,5.0,62.0,68.0,0.0,13.0,452.0,1903.0,0.0,0.0,0.0,29.24,29.96,8.3,5.0,8.6
2012-08-09,75.0,63.0,69.0,-4.0,63.0,65.0,0.0,4.0,453.0,1902.0,0.0,0.0,0.05,29.16,29.88,7.3,4.0,9.6
2012-08-10,76.0,61.0,69.0,-4.0,55.0,60.0,0.0,4.0,454.0,1900.0,0.0,0.0,0.18,29.2,29.91,13.2,36.0,14.2
2012-08-11,78.0,56.0,67.0,-6.0,53.0,59.0,0.0,2.0,455.0,1859.0,0.0,0.0,0.0,29.26,29.97,6.5,35.0,8.5
2012-08-12,76.0,55.0,66.0,-7.0,54.0,60.0,0.0,1.0,456.0,1858.0,0.0,0.0,0.0,29.27,29.99,3.4,22.0,3.8
2012-08-13,69.0,60.0,65.0,-8.0,61.0,63.0,0.0,0.0,457.0,1856.0,0.0,0.0,0.4,29.24,29.96,0.3,2.0,3.4
2012-08-14,84.0,56.0,70.0,-2.0,60.0,64.0,0.0,5.0,458.0,1855.0,0.0,0.0,0.0,29.2,29.92,0.6,6.0,4.8
2012-08-15,85.0,65.0,75.0,3.0,60.0,66.0,0.0,10.0,459.0,1854.0,0.0,0.0,0.0,29.19,29.91,5.7,23.0,6.3
2012-08-16,76.0,62.0,69.0,-3.0,61.0,65.0,0.0,4.0,500.0,1852.0,0.0,0.0,0.39,29.13,29.84,7.0,25.0,10.7
2012-08-17,76.0,58.0,67.0,-5.0,51.0,58.0,0.0,2.0,501.0,1851.0,0.0,0.0,0.0,29.27,29.98,4.9,33.0,7.4
2012-08-18,77.0,53.0,65.0,-7.0,51.0,58.0,0.0,0.0,502.0,1849.0,0.0,0.0,0.0,29.26,29.98,2.6,14.0,4.5
2012-08-19,79.0,60.0,70.0,-1.0,50.0,58.0,0.0,5.0,503.0,1848.0,0.0,0.0,0.0,29.22,29.94,1.5,7.0,3.6
2012-08-20,74.0,58.0,66.0,-5.0,56.0,60.0,0.0,1.0,504.0,1846.0,0.0,0.0,0.08,29.25,29.96,3.5,5.0,6.2
2012-08-21,79.0,53.0,66.0,-5.0,50.0,58.0,0.0,1.0,505.0,1845.0,0.0,0.0,0.0,29.35,30.06,2.6,13.0,4.6
